sku_id,forecast_8w_units,avg_weekly_forecast,stock_on_hand,reorder_point,safety_stock,stores,sku_name,category,unit_price,cost_price,stockout_gap_units,overstock_excess_units,stockout_high,overstock_high,stockout_risk_pct,overstock_ratio,action,sales_at_risk,capital_locked,risk_flag_source,slow_mover_flag,priority_value
SKU00278,317.04790354343567,39.63098794292946,85.0,52.0,16.0,2.0,SmartBuy Men's Wear 1kg,Apparel & Footwear,1807.84,1052.14,232.04790354343567,0.0,True,False,100.0,0.2680982875143187,Reorder now,419505.4819419647,0.0,0,0,419505.4819419647
SKU04339,285.1321606479949,35.64152008099936,12.0,41.0,11.0,1.0,NovaFresh First Aid Small,Health & Wellness,1534.07,980.3,273.1321606479949,0.0,True,False,100.0,0.0420857470890994,Reorder now,419003.8536852696,0.0,0,0,419003.8536852696
SKU00685,405.7924635568019,50.72405794460024,244.0,204.0,73.0,4.0,GreenValley Cookware 2L,Home & Kitchen,2583.23,1816.98,161.79246355680192,0.0,True,False,100.0,0.6012925865141047,Reorder now,417947.14563383744,0.0,0,0,417947.14563383744
SKU01578,772.5755308983353,96.57194136229192,0.0,1223.0,414.0,18.0,TrueTaste Ice Cream 250ml,Frozen Foods,540.35,338.5,772.5755308983353,0.0,True,False,100.0,0.0,Reorder now,417461.1881209155,0.0,1,0,417461.1881209155
SKU00364,45.56866964769234,5.696083705961542,339.0,161.0,50.0,3.0,NutriPlus Footwear 250g,Apparel & Footwear,2618.33,1699.82,0.0,243.43133035230767,False,True,13.44208544179715,7.439321854706975,Markdown / clear,0.0,413789.4439594596,0,0,413789.4439594596
SKU04228,40.65009275031746,5.081261593789683,7249.0,1640.0,546.0,27.0,UrbanBite Yogurt 250g,Dairy & Bakery,79.26,62.1,0.0,6662.3499072496825,False,True,0.5607682818363562,178.32677638708188,Markdown / clear,0.0,413731.92924020527,0,1,413731.92924020527
SKU03014,40.37609076833972,5.047011346042464,5426.0,1271.0,425.0,24.0,NutriPlus Cheese 250ml,Dairy & Bakery,150.16,83.4,0.0,4960.62390923166,False,True,0.7441225722141488,134.38646230344602,Markdown / clear,0.0,413716.03402992047,0,1,413716.03402992047
SKU00111,96.82286234890056,12.10285779361257,442.0,191.0,71.0,3.0,HomeStyle Footwear 1L,Apparel & Footwear,2316.85,1506.31,0.0,274.17713765109943,False,True,21.905624965814606,4.565037526026197,Markdown / clear,0.0,412995.7642152276,0,0,412995.7642152276
SKU00262,40.58864687353911,5.073580859192388,3516.0,889.0,306.0,18.0,NovaFresh Chocolates 1L,Snacks & Confectionery,170.92,128.94,0.0,3169.411353126461,False,True,1.154398375242864,86.62520854550046,Markdown / clear,0.0,408663.8998721259,0,1,408663.8998721259
SKU04261,39.110884161212525,4.888860520151566,5932.0,1323.0,490.0,25.0,CityFresh Energy Drinks 2kg,Beverages,100.41,75.48,0.0,5402.889115838788,False,True,0.6593203668444458,151.67133464814248,Markdown / clear,0.0,407810.0704635117,0,1,407810.0704635117
SKU04924,214.67129926734864,26.833912408418577,69.0,65.0,20.0,1.0,MetroBrand Footwear Large,Apparel & Footwear,2799.28,1746.48,145.67129926734862,0.0,True,False,100.0,0.3214216350089183,Reorder now,407774.7546131037,0.0,0,0,407774.7546131037
SKU01906,40.02478841794041,5.003098552242551,4300.0,1005.0,350.0,18.0,GreenValley Skin Care Pack of 12,Personal Care,153.28,103.82,0.0,3909.97521158206,False,True,0.9308090329753584,107.43342238562842,Markdown / clear,0.0,405933.6264664494,0,1,405933.6264664494
SKU00538,468.92706734429487,58.61588341803686,104.0,782.0,236.0,15.0,EliteHome Vitamins & Supplements 2L,Health & Wellness,1101.07,799.48,364.92706734429487,0.0,True,False,100.0,0.2217828895844933,Reorder now,401810.2460407827,0.0,1,0,401810.2460407827
SKU00227,70.9914473469274,8.873930918365925,374.0,237.0,72.0,3.0,EverydayPlus Mobile Accessories Pack of 6,Electronics & Accessories,2851.22,1737.2,0.0,231.0085526530726,False,True,18.98167041361695,5.268240245508774,Markdown / clear,0.0,401308.05766891775,0,0,401308.05766891775
SKU04418,88.75633760625695,11.09454220078212,304.0,174.0,54.0,3.0,GreenValley Batteries 1kg,Electronics & Accessories,3188.54,2485.69,0.0,161.24366239374305,False,True,29.196163686268733,3.425107526953312,Markdown / clear,0.0,400801.7591755032,0,0,400801.7591755032
SKU04563,81.98813246044962,10.248516557556202,412.0,197.0,67.0,3.0,BasicNeeds Storage & Containers Family Pack,Home & Kitchen,2647.1,1507.85,0.0,263.0118675395504,False,True,19.90003215059457,5.025117509521824,Markdown / clear,0.0,396582.44446951104,0,0,396582.44446951104
SKU01112,40.80414320222588,5.100517900278235,4645.0,1176.0,406.0,20.0,PrimeCare Writing Instruments Pack of 6,Stationery & Office,148.59,94.42,0.0,4198.195856797775,False,True,0.8784530291114291,113.83647922661476,Markdown / clear,0.0,396393.6527988459,0,1,396393.6527988459
SKU01063,38.98248726441653,4.872810908052067,7366.0,1696.0,567.0,27.0,DailyBest Surface Cleaners Small,Home Care,103.23,58.09,0.0,6760.017512735583,False,True,0.529221928650781,188.9566448142916,Markdown / clear,0.0,392689.4173148101,0,1,392689.4173148101
SKU02570,39.95069505442246,4.993836881802808,3898.0,980.0,310.0,17.0,SunriseFoods Soft Drinks 1kg,Beverages,179.97,110.51,0.0,3548.0493049455777,False,True,1.0249023872350556,97.57026741812592,Markdown / clear,0.0,392094.9286895358,0,1,392094.9286895358
SKU00886,261.5515021491113,32.69393776863891,3.0,31.0,11.0,1.0,HomeStyle Mobile Accessories Pack of 12,Electronics & Accessories,1510.84,1177.07,258.5515021491113,0.0,True,False,100.0,0.0114700163269935,Reorder now,390629.9515069633,0.0,0,0,390629.9515069633
SKU00754,128.54077081405455,16.06759635175682,432.0,200.0,53.0,3.0,EliteHome Home Decor Pack of 6,Home & Kitchen,2674.24,1559.58,0.0,250.45922918594545,False,True,29.754808058808926,3.360801380481261,Markdown / clear,0.0,390611.2046538168,0,0,390611.2046538168
SKU04916,98.05200778785613,12.256500973482016,552.0,282.0,104.0,7.0,SoftTouch Mobile Accessories Pack of 12,Electronics & Accessories,1699.1,1114.96,0.0,349.94799221214384,False,True,17.76304488910437,5.6296654444271965,Markdown / clear,0.0,390178.0133968519,0,0,390178.0133968519
SKU02070,42.409710661257606,5.301213832657201,4564.0,1016.0,339.0,19.0,NutriPlus Biscuits & Cookies 500g,Snacks & Confectionery,156.71,93.26,0.0,4182.590289338743,False,True,0.9292224071265908,107.61686247884109,Markdown / clear,0.0,390068.3703837312,0,1,390068.3703837312
SKU04350,1047.3351785561465,130.91689731951828,61.0,1094.0,345.0,17.0,NutriPlus Skin Care 250g,Personal Care,394.93,254.76,986.3351785561464,0.0,True,False,100.0,0.058243054610363,Reorder now,389533.3520671789,0.0,1,0,389533.3520671789
SKU00237,44.18037454394405,5.522546817993006,5621.0,1258.0,412.0,18.0,UrbanBite Pulses & Lentils Family Pack,Grocery,95.24,75.42,0.0,5164.819625456056,False,True,0.7859878054428757,127.2284370158308,Markdown / clear,0.0,389530.6961518957,0,1,389530.6961518957
SKU04142,40.61322306962177,5.076652883702721,4297.0,1017.0,384.0,18.0,SparkleClean Office Supplies 1L,Stationery & Office,143.76,100.08,0.0,3872.3867769303774,False,True,0.9451529688066505,105.80297930636556,Markdown / clear,0.0,387548.46863519226,0,1,387548.46863519226
SKU03088,1847.061060047567,230.88263250594588,114.0,986.0,407.0,15.0,GoldenHarvest Notebooks Pack of 6,Stationery & Office,223.55,153.21,1733.061060047567,0.0,True,False,100.0,0.0617196704894337,Reorder now,387425.7999736336,0.0,1,0,387425.7999736336
SKU02898,441.3436314162446,55.167953927030574,51.0,878.0,333.0,18.0,CrispKing Footwear 1L,Apparel & Footwear,989.39,554.23,390.3436314162446,0.0,True,False,100.0,0.1155562159951059,Reorder now,386202.0854869182,0.0,1,0,386202.0854869182
SKU04065,111.82240948236954,13.977801185296192,354.0,177.0,77.0,3.0,CityFresh Small Appliances 500g,Electronics & Accessories,3743.61,2335.8,0.0,165.17759051763045,False,True,31.588251266206083,3.1657339672672085,Markdown / clear,0.0,385821.8159310813,0,0,385821.8159310813
SKU04166,1456.917834559549,182.1147293199436,0.0,797.0,286.0,14.0,NatureBlend Milk 100g,Dairy & Bakery,263.67,154.85,1456.917834559549,0.0,True,False,100.0,0.0,Reorder now,384145.5254383163,0.0,1,0,384145.5254383163
SKU02747,917.6365207626566,114.70456509533209,236.0,1027.0,362.0,18.0,NovaFresh OTC Medicine 250ml,Health & Wellness,561.26,443.77,681.6365207626566,0.0,True,False,100.0,0.2571824406071569,Reorder now,382575.31364324864,0.0,1,0,382575.31364324864
SKU01859,47.54400653569994,5.943000816962493,421.0,213.0,101.0,3.0,MetroBrand Footwear 500ml,Apparel & Footwear,1895.5,1401.49,0.0,272.45599346430004,False,True,11.29311319137766,8.854954192467533,Markdown / clear,0.0,381844.35028028185,0,0,381844.35028028185
SKU01435,366.6801769616866,45.83502212021082,0.0,0.0,0.0,,CleanWave OTC Medicine 250g,Health & Wellness,1037.9,740.69,366.6801769616866,0.0,True,False,100.0,0.0,Reorder now,380577.3556685345,0.0,0,0,380577.3556685345
SKU03560,43.15166640032571,5.393958300040714,248.0,143.0,44.0,2.0,UrbanBite Home Decor Pack of 12,Home & Kitchen,3326.74,2361.03,0.0,160.84833359967428,False,True,17.3998654840023,5.747170867035812,Markdown / clear,0.0,379767.741078839,0,0,379767.741078839
SKU03040,124.16588090568986,15.520735113211233,413.0,156.0,44.0,2.0,CityFresh Cookware 1kg,Home & Kitchen,2390.56,1550.9,0.0,244.83411909431013,False,True,30.06437794326631,3.326195545728814,Markdown / clear,0.0,379713.2353033656,0,0,379713.2353033656
SKU00906,39.66933447493204,4.9586668093665045,5967.0,1330.0,476.0,25.0,HomeStyle Office Supplies Pack of 12,Stationery & Office,101.64,69.35,0.0,5451.330665525068,False,True,0.664812040806637,150.41845493452087,Markdown / clear,0.0,378049.7816541634,0,1,378049.7816541634
SKU04508,1008.0318314948648,126.0039789368581,3.0,777.0,260.0,14.0,FreshFarm Ready Meals 500ml,Frozen Foods,375.55,236.38,1005.0318314948648,0.0,True,False,100.0,0.0029760964944441,Reorder now,377439.7043178965,0.0,1,0,377439.7043178965
SKU01651,41.71452605272053,5.214315756590066,5345.0,1166.0,374.0,21.0,CrispKing Sugar & Salt 500ml,Grocery,107.72,76.21,0.0,4929.28547394728,False,True,0.7804401506589435,128.13282340172748,Markdown / clear,0.0,375660.8459695221,0,1,375660.8459695221
SKU02522,46.76517842548339,5.845647303185424,352.0,155.0,46.0,3.0,SoftTouch Storage & Containers 250g,Home & Kitchen,1963.68,1446.1,0.0,259.2348215745166,False,True,13.285562052694145,7.526967967435089,Markdown / clear,0.0,374879.47547890845,0,0,374879.47547890845
SKU00832,395.4746387752732,49.43432984690915,0.0,897.0,340.0,16.0,ZestyCo Small Appliances 2L,Electronics & Accessories,946.53,687.6,395.4746387752732,0.0,True,False,100.0,0.0,Reorder now,374328.60983995936,0.0,1,0,374328.60983995936
SKU00195,47.16107354622741,5.895134193278427,595.0,344.0,136.0,6.0,SparkleClean Cookware Small,Home & Kitchen,1139.65,908.49,0.0,411.8389264537726,False,True,7.926230848105448,12.61633706062224,Markdown / clear,0.0,374151.5462939879,0,0,374151.5462939879
SKU04913,933.2819090519214,116.66023863149016,140.0,1091.0,373.0,18.0,TrueTaste OTC Medicine 2kg,Health & Wellness,466.91,344.29,793.2819090519214,0.0,True,False,100.0,0.1500082650720398,Reorder now,370391.2561554326,0.0,1,0,370391.2561554326
SKU04305,470.97468705560345,58.87183588195043,0.0,666.0,232.0,13.0,GoldenHarvest Vitamins & Supplements 2kg,Health & Wellness,782.22,522.72,470.97468705560345,0.0,True,False,100.0,0.0,Reorder now,368405.81970863417,0.0,1,0,368405.81970863417
SKU01153,409.6808281613432,51.21010352016791,0.0,1098.0,384.0,18.0,GreenValley Mobile Accessories 1kg,Electronics & Accessories,897.4,608.31,409.6808281613432,0.0,True,False,100.0,0.0,Reorder now,367647.5751919894,0.0,1,0,367647.5751919894
SKU04105,861.0451223170319,107.630640289629,72.0,1008.0,385.0,15.0,BasicNeeds Men's Grooming 100g,Personal Care,464.78,266.54,789.0451223170319,0.0,True,False,100.0,0.0836193111532313,Reorder now,366732.39195051,0.0,1,0,366732.39195051
SKU01919,39.859831248843314,4.982478906105414,5766.0,1372.0,489.0,22.0,SmartBuy Bread 100g,Dairy & Bakery,88.6,70.01,0.0,5237.140168751157,False,True,0.6912908645307547,144.65690945862502,Markdown / clear,0.0,366652.1832142685,0,1,366652.1832142685
SKU00927,61.6583464964104,7.7072933120513,457.0,241.0,83.0,4.0,SunriseFoods Mobile Accessories Family Pack,Electronics & Accessories,1598.84,1170.26,0.0,312.3416535035896,False,True,13.491979539695931,7.411810824777882,Markdown / clear,0.0,365520.9434291108,0,0,365520.9434291108
SKU01905,43.2471388932772,5.4058923616596495,438.0,366.0,130.0,6.0,SparkleClean Small Appliances 1kg,Electronics & Accessories,2021.49,1379.53,0.0,264.7528611067228,False,True,9.873776003031324,10.12783761443436,Markdown / clear,0.0,365234.5144825573,0,0,365234.5144825573
SKU03130,179.23457937389637,22.40432242173705,387.0,181.0,62.0,3.0,SoftTouch Small Appliances 500g,Electronics & Accessories,4194.16,2504.6,0.0,145.76542062610363,False,True,46.313844799456426,2.159181567261582,Markdown / clear,0.0,365084.0725001391,0,0,365084.0725001391
SKU01599,50.71395484783479,6.339244355979348,426.0,218.0,64.0,3.0,DailyBest Women's Wear 1kg,Apparel & Footwear,1657.47,1169.65,0.0,311.28604515216523,False,True,11.904684236580936,8.400054803026034,Markdown / clear,0.0,364095.7227122301,0,0,364095.7227122301
SKU02277,43.80701849722223,5.475877312152779,4683.0,1149.0,391.0,18.0,NutriPlus Tea 250g,Beverages,122.83,85.7,0.0,4248.192981502778,False,True,0.9354477577882176,106.9006784905242,Markdown / clear,0.0,364070.13851478806,0,1,364070.13851478806
SKU03200,59.82342126221205,7.4779276577765055,325.0,160.0,53.0,2.0,PureLife Footwear Large,Apparel & Footwear,2207.48,1713.06,0.0,212.176578737788,False,True,18.40720654221909,5.432654855620719,Markdown / clear,0.0,363471.2099725551,0,0,363471.2099725551
SKU02523,48.06711336177687,6.008389170222109,464.0,306.0,86.0,4.0,GoldenHarvest Home Decor 2L,Home & Kitchen,1456.58,1101.39,0.0,329.9328866382231,False,True,10.359291672796738,9.653169652766676,Markdown / clear,0.0,363384.7820144726,0,0,363384.7820144726
SKU03992,84.59063230377319,10.573829037971649,681.0,441.0,165.0,6.0,QuickBite Cookware 250g,Home & Kitchen,1113.75,834.2,0.0,431.4093676962268,False,True,12.421531909511485,8.050536820134678,Markdown / clear,0.0,359881.6945321924,0,0,359881.6945321924
SKU02938,43.839449233511466,5.479931154188933,8249.0,1819.0,676.0,28.0,MetroBrand Candy Pack of 6,Snacks & Confectionery,83.54,47.72,0.0,7529.160550766488,False,True,0.5314516818221781,188.16386027255,Markdown / clear,0.0,359291.5414825768,0,1,359291.5414825768
SKU03624,49.29101680252391,6.161377100315489,6052.0,1550.0,530.0,25.0,PrimeCare Juices Large,Beverages,108.21,65.61,0.0,5472.708983197476,False,True,0.8144583080390599,122.78099322329484,Markdown / clear,0.0,359064.4363875864,0,1,359064.4363875864
SKU00982,404.2827993034382,50.535349912929775,161.0,135.0,37.0,2.0,GoldenHarvest Batteries 500g,Electronics & Accessories,1475.54,907.97,243.2827993034382,0.0,True,False,100.0,0.3982360869109347,Reorder now,358973.5016841952,0.0,0,0,358973.5016841952
SKU03208,99.6471789111806,12.455897363897574,600.0,253.0,85.0,3.0,PurePlus Storage & Containers Small,Home & Kitchen,1141.07,863.59,0.0,415.3528210888194,False,True,16.60786315186343,6.021244219415418,Markdown / clear,0.0,358694.54276409355,0,0,358694.54276409355
SKU01754,38.824819887560594,4.853102485945074,7485.0,1574.0,568.0,28.0,EverydayPlus Chocolates 250g,Snacks & Confectionery,85.71,51.7,0.0,6878.175180112439,False,True,0.5187016685044835,192.7890463285364,Markdown / clear,0.0,355601.6568118131,0,1,355601.6568118131
SKU01580,40.40930800057085,5.051163500071357,5140.0,1130.0,429.0,17.0,PureLife Juices 2L,Beverages,132.1,75.58,0.0,4670.5906919994295,False,True,0.7861733074041022,127.19841675901472,Markdown / clear,0.0,353003.24450131686,0,1,353003.24450131686
SKU03693,426.74069913892765,53.34258739236596,173.0,1289.0,405.0,19.0,UrbanBite Ice Cream 1L,Frozen Foods,1381.82,866.08,253.74069913892765,0.0,True,False,100.0,0.4053984078600362,Reorder now,350623.972884153,0.0,1,0,350623.972884153
SKU02086,157.99139265489674,19.748924081862093,0.0,0.0,0.0,,GreenValley Men's Wear Pack of 12,Apparel & Footwear,2214.88,1712.2,157.99139265489674,0.0,True,False,100.0,0.0,Reorder now,349931.97576347773,0.0,0,0,349931.97576347773
SKU00317,39.76132140984569,4.970165176230712,5501.0,1296.0,472.0,26.0,ZestyCo Soft Drinks Pack of 6,Beverages,110.59,69.99,0.0,4989.238678590154,False,True,0.722801698052094,138.35053275261228,Markdown / clear,0.0,349196.81511452486,0,1,349196.81511452486
SKU02983,474.2032451638906,59.27540564548633,146.0,882.0,271.0,13.0,SparkleClean Kids Wear 2kg,Apparel & Footwear,1062.71,713.11,328.20324516389064,0.0,True,False,100.0,0.307884860529667,Reorder now,348784.87066811824,0.0,1,0,348784.87066811824
SKU00975,67.67174406449698,8.458968008062122,413.0,196.0,58.0,2.0,NutriPlus Cookware 500g,Home & Kitchen,2037.35,1210.67,0.0,287.328255935503,False,True,16.385410185108228,6.102990335321867,Markdown / clear,0.0,347859.6996134355,0,0,347859.6996134355
SKU01317,678.4220389542809,84.80275486928511,142.0,1156.0,404.0,17.0,TrueTaste First Aid 2kg,Health & Wellness,644.83,438.36,536.4220389542809,0.0,True,False,100.0,0.2093092379765236,Reorder now,345901.02337888896,0.0,1,0,345901.02337888896
SKU04504,40.56136386580048,5.07017048322506,3152.0,867.0,277.0,20.0,CityFresh Chips & Crisps Large,Snacks & Confectionery,195.03,121.81,0.0,2834.4386361341994,False,True,1.286845300310929,77.7094185103974,Markdown / clear,0.0,345262.97026750684,0,1,345262.97026750684
SKU02000,43.40461312259613,5.4255766403245165,325.0,214.0,81.0,3.0,BasicNeeds Cookware Family Pack,Home & Kitchen,2827.7,1711.58,0.0,200.59538687740388,False,True,13.355265576183424,7.487683373240512,Markdown / clear,0.0,343335.05227162695,0,0,343335.05227162695
SKU01987,328.610374563027,41.07629682037837,11.0,23.0,6.0,1.0,NovaFresh Ice Cream Medium,Frozen Foods,1078.02,789.99,317.610374563027,0.0,True,False,100.0,0.0334742931187956,Reorder now,342390.3359864344,0.0,0,0,342390.3359864344
SKU03546,688.216478406358,86.02705980079475,0.0,828.0,299.0,14.0,PrimeCare OTC Medicine Medium,Health & Wellness,496.17,310.3,688.216478406358,0.0,True,False,100.0,0.0,Reorder now,341472.37009088264,0.0,1,0,341472.37009088264
SKU04144,44.45209254261729,5.556511567827161,7612.0,1799.0,648.0,28.0,CleanWave Energy Drinks 500ml,Beverages,66.69,49.29,0.0,6919.547907457383,False,True,0.583973890470537,171.24053255090732,Markdown / clear,0.0,341064.5163585744,0,1,341064.5163585744
SKU04511,63.14254210750036,7.892817763437545,501.0,277.0,103.0,5.0,EliteHome Men's Wear 2kg,Apparel & Footwear,1370.63,1017.56,0.0,334.8574578924996,False,True,12.603301817864343,7.934428727102023,Markdown / clear,0.0,340737.5548530919,0,0,340737.5548530919
SKU04782,207.81574029967,25.976967537458748,0.0,0.0,0.0,,NovaFresh Mobile Accessories 100g,Electronics & Accessories,1639.0,1304.46,207.81574029967,0.0,True,False,100.0,0.0,Reorder now,340609.9983511591,0.0,0,0,340609.9983511591
SKU03676,159.63694136688312,19.95461767086039,571.0,236.0,80.0,3.0,QuickBite Home Decor 1kg,Home & Kitchen,1392.72,1024.2,0.0,331.3630586331169,False,True,27.957432813814908,3.5768663262453027,Markdown / clear,0.0,339382.0446520384,0,0,339382.0446520384
SKU01299,51.22579496056535,6.403224370070668,286.0,122.0,47.0,2.0,CityFresh Mobile Accessories 1kg,Electronics & Accessories,2565.74,1806.91,0.0,187.77420503943463,False,True,17.911117119078792,5.583124678107359,Markdown / clear,0.0,339291.0888278049,0,0,339291.0888278049
SKU04016,587.9782888587227,73.49728610734034,361.0,1191.0,416.0,21.0,HealthFirst Small Appliances 1kg,Electronics & Accessories,1492.65,908.98,226.97828885872275,0.0,True,False,100.0,0.6139682482166272,Reorder now,338799.1428649725,0.0,1,0,338799.1428649725
SKU01582,40.94932293991919,5.118665367489899,427.0,201.0,65.0,4.0,ZestyCo Cookware Family Pack,Home & Kitchen,1469.26,1052.77,0.0,321.05067706008083,False,True,9.590005372346416,10.42752283417467,Markdown / clear,0.0,337992.52128854126,0,0,337992.52128854126
SKU01563,135.9236874388068,16.99046092985085,0.0,0.0,0.0,,PremiumSelect Storage & Containers 250g,Home & Kitchen,2485.52,1678.94,135.9236874388068,0.0,True,False,100.0,0.0,Reorder now,337841.0436029031,0.0,0,0,337841.0436029031
SKU03476,501.47769845643074,62.68471230705384,6.0,1060.0,376.0,17.0,CleanWave Mobile Accessories 1kg,Electronics & Accessories,681.44,443.56,495.47769845643074,0.0,True,False,100.0,0.0119646397406469,Reorder now,337638.3228361502,0.0,1,0,337638.3228361502
SKU04712,85.57356512861249,10.69669564107656,360.0,193.0,68.0,3.0,BasicNeeds Footwear 250g,Apparel & Footwear,2174.66,1632.56,0.0,206.42643487138756,False,True,23.77043475794791,4.206906647618798,Markdown / clear,0.0,337003.5405136324,0,0,337003.5405136324
SKU02288,64.57936389919615,8.07242048739952,277.0,141.0,50.0,3.0,HomeStyle Small Appliances 1L,Electronics & Accessories,2814.12,2067.99,0.0,162.42063610080385,False,True,23.313849783103304,4.289295887651937,Markdown / clear,0.0,335884.2512501013,0,0,335884.2512501013
SKU02205,40.51940473173135,5.064925591466419,7693.0,1642.0,512.0,29.0,EliteHome Yogurt 1kg,Dairy & Bakery,65.71,47.02,0.0,7140.480595268269,False,True,0.5267048580752808,189.8596499858128,Markdown / clear,0.0,335745.39758951403,0,1,335745.39758951403
SKU04099,147.62209041905373,18.45276130238172,0.0,0.0,0.0,,CrispKing Storage & Containers Small,Home & Kitchen,2252.94,1309.53,147.62209041905373,0.0,True,False,100.0,0.0,Reorder now,332583.7123887029,0.0,0,0,332583.7123887029
SKU01495,39.899732537421485,4.987466567177686,6202.0,1397.0,473.0,26.0,SunriseFoods Coffee Large,Beverages,97.4,58.36,0.0,5689.100267462579,False,True,0.6433365452663896,155.43963845329586,Markdown / clear,0.0,332015.8916091161,0,1,332015.8916091161
SKU03009,149.02231561547467,18.627789451934333,405.0,278.0,94.0,4.0,NovaFresh Small Appliances Large,Electronics & Accessories,2815.76,2047.94,0.0,161.97768438452533,False,True,36.79563348530239,2.7177137754658824,Markdown / clear,0.0,331720.5789584448,0,0,331720.5789584448
SKU03571,366.4542379484387,45.806779743554834,50.0,20.0,5.0,1.0,ZestyCo OTC Medicine Small,Health & Wellness,1043.87,751.91,316.4542379484387,0.0,True,False,100.0,0.1364426845761711,Reorder now,330337.08536723664,0.0,0,0,330337.08536723664
SKU00532,39.89450745537802,4.986813431922252,5793.0,1252.0,430.0,28.0,CleanWave Coffee Large,Beverages,94.81,61.5,0.0,5323.105492544622,False,True,0.6886674858515108,145.20795892716478,Markdown / clear,0.0,327370.9877914943,0,1,327370.9877914943
SKU00006,98.2254948264878,12.278186853310974,621.0,324.0,130.0,5.0,UrbanBite OTC Medicine 100g,Health & Wellness,1413.92,830.81,0.0,392.7745051735122,False,True,15.817309955956166,6.322187545066347,Markdown / clear,0.0,326320.9866432057,0,0,326320.9866432057
SKU00239,47.11141975280332,5.888927469100415,525.0,220.0,63.0,5.0,GreenValley Storage & Containers 250ml,Home & Kitchen,1079.74,782.62,0.0,414.8885802471967,False,True,8.973603762438728,11.143794917553093,Markdown / clear,0.0,324700.10067306104,0,0,324700.10067306104
SKU01672,48.22182736431644,6.027728420539555,351.0,172.0,69.0,3.0,NatureBlend Kids Wear Pack of 12,Apparel & Footwear,2494.85,1384.65,0.0,233.7781726356836,False,True,13.738412354506108,7.278861444801565,Markdown / clear,0.0,323700.9467399993,0,0,323700.9467399993
SKU01152,664.7364094756207,83.09205118445259,0.0,830.0,304.0,14.0,FamilyChoice Skin Care 1L,Personal Care,486.03,295.8,664.7364094756207,0.0,True,False,100.0,0.0,Reorder now,323081.8370974359,0.0,1,0,323081.8370974359
SKU02558,40.430897181015965,5.053862147626996,5251.0,1220.0,422.0,22.0,PrimeCare Butter & Ghee 2L,Dairy & Bakery,87.7,67.29,0.0,4788.569102818984,False,True,0.7699656671303745,129.87592079617687,Markdown / clear,0.0,322222.81492868945,0,1,322222.81492868945
SKU01449,143.2197751151792,17.9024718893974,0.0,0.0,0.0,,EliteHome Cookware 250g,Home & Kitchen,2232.35,1407.21,143.2197751151792,0.0,True,False,100.0,0.0,Reorder now,319716.6649783703,0.0,0,0,319716.6649783703
SKU03108,43.24601291146104,5.40575161393263,4577.0,982.0,334.0,18.0,CrispKing Namkeen 2kg,Snacks & Confectionery,124.21,76.09,0.0,4199.753987088539,False,True,0.9448549904186376,105.83634633256574,Markdown / clear,0.0,319559.2808775669,0,1,319559.2808775669
SKU03813,91.04160475072358,11.380200593840447,401.0,149.0,45.0,2.0,PurePlus OTC Medicine 2L,Health & Wellness,1597.17,1201.62,0.0,264.9583952492764,False,True,22.70364208247471,4.404579654521226,Markdown / clear,0.0,318379.30689943547,0,0,318379.30689943547
SKU00895,42.97014411564036,5.371268014455045,355.0,238.0,77.0,4.0,CrispKing Batteries 2kg,Electronics & Accessories,2043.22,1352.89,0.0,235.02985588435965,False,True,12.104265948067708,8.261550136872508,Markdown / clear,0.0,317969.54172739136,0,0,317969.54172739136
SKU01084,140.30384127653076,17.537980159566345,0.0,0.0,0.0,,EverydayPlus Mobile Accessories 2L,Electronics & Accessories,2259.43,1784.58,140.30384127653076,0.0,True,False,100.0,0.0,Reorder now,317006.70809543185,0.0,0,0,317006.70809543185
SKU03936,45.15336993156845,5.644171241446056,443.0,214.0,76.0,4.0,DailyBest OTC Medicine 500ml,Health & Wellness,1559.07,981.97,0.0,321.8466300684315,False,True,10.192634296065112,9.811006369433386,Markdown / clear,0.0,316043.7353282977,0,0,316043.7353282977
SKU04597,73.42104571099468,9.177630713874334,442.0,182.0,44.0,2.0,DailyBest Men's Wear 1kg,Apparel & Footwear,1464.2,965.6,0.0,324.5789542890053,False,True,16.611096314704678,6.020072252032924,Markdown / clear,0.0,313413.43826146354,0,0,313413.43826146354
SKU02837,207.9788376746628,25.997354709332846,91.0,140.0,49.0,2.0,EliteHome Small Appliances Small,Electronics & Accessories,2677.22,1673.66,116.97883767466276,0.0,True,False,100.0,0.4375445166317812,Reorder now,313178.0837993606,0.0,0,0,313178.0837993606
SKU04028,77.49990667101336,9.68748833387667,372.0,271.0,102.0,4.0,HomeStyle Batteries Small,Electronics & Accessories,2080.9,1621.46,0.0,192.50009332898665,False,True,20.833308244896063,4.800005780382907,Markdown / clear,0.0,312131.20132921863,0,0,312131.20132921863
SKU01244,138.24604374966228,17.280755468707785,0.0,0.0,0.0,,GreenValley Batteries Pack of 6,Electronics & Accessories,2224.69,1316.93,138.24604374966228,0.0,True,False,100.0,0.0,Reorder now,307554.59106943617,0.0,0,0,307554.59106943617
SKU02169,137.61906876039149,17.202383595048936,634.0,311.0,118.0,6.0,ZestyCo Storage & Containers Medium,Home & Kitchen,1126.93,808.64,0.0,378.3809312396085,False,True,21.706477722459223,4.606919707499672,Markdown / clear,0.0,305973.95623759704,0,0,305973.95623759704
